id;tweet_text;created_at;lang;created_by_id
1370;sagittis ridens ubique vestibulum phasellus similique efficiantur;2017-08-08 12:00:00;en;5611
1371;quod intellegebat at definitionem penatibus omittam conubia;2017-08-08 12:00:00;en;4004
1372;conubia epicurei utamur maluisset fusce fames viderer;2017-08-08 12:00:00;en;8235
1373;ridiculus putent quis ornatus ubique elementum mi;2017-08-08 12:00:00;en;3535
1374;invidunt dolore posse nostrum veri fuisset pro;2017-08-08 12:00:00;en;1999
1375;eleifend doctus aliquid sea in aenean efficitur;2017-08-08 12:00:00;en;2617
1376;orci sea eam ullamcorper harum tempus postulant;2017-08-08 12:00:00;en;9979
1377;vulputate dicit ullamcorper recteque prompta ferri meliore;2017-08-08 12:00:00;en;3544
1378;ornare iuvaret accusata honestatis dictum libris pellentesque;2017-08-08 12:00:00;en;2703
1379;laudem gloriatur ornatus gravida leo nascetur homero;2017-08-08 12:00:00;en;1527
1380;minim inceptos venenatis mattis erat deterruisset natoque;2017-08-08 12:00:00;en;2657
1381;numquam ligula doctus falli menandri porttitor magnis;2017-08-08 12:00:00;en;8088
1382;aeque facilisi numquam esse fermentum gravida omnesque;2017-08-08 12:00:00;en;3003
1383;sapientem luctus vestibulum reque suavitate graece verear;2017-08-08 12:00:00;en;8379
1384;platonem pri eget verterem sumo proin affert;2017-08-08 12:00:00;en;4004
1385;eloquentiam mi ipsum mucius tibique euripidis periculis;2017-08-08 12:00:00;en;4249
1386;maximus decore non nisl adhuc ultricies consetetur;2017-08-08 12:00:00;en;3952
1387;comprehensam homero mentitum docendi delenit minim eam;2017-08-08 12:00:00;en;5273
1388;habitasse nonumes appetere sale solum senserit deterruisset;2017-08-08 12:00:00;en;9472
1389;mollis pharetra cursus ponderum theophrastus etiam reprehendunt;2017-08-08 12:00:00;en;828
1390;semper dicit reformidans mnesarchum himenaeos affert consetetur;2017-08-08 12:00:00;en;9363
1391;tractatos pertinacia causae petentium omittantur nonumes gloriatur;2017-08-08 12:00:00;en;2500
1392;est dolorem idque hendrerit arcu interesset inimicus;2017-08-08 12:00:00;en;432
1393;definitionem facilis melius nonumes graeci sagittis fabulas;2017-08-08 12:00:00;en;1628
1394;mutat quam in instructior dolorum singulis natum;2017-08-08 12:00:00;en;7994
1395;dignissim utamur patrioque tincidunt periculis dui intellegebat;2017-08-08 12:00:00;en;8062
1396;rutrum potenti vehicula nisi hinc brute elitr;2017-08-08 12:00:00;en;2185
1397;voluptatum vero libero commodo primis facilis conclusionemque;2017-08-08 12:00:00;en;9182
1398;fames mandamus disputationi contentiones gravida adipiscing option;2017-08-08 12:00:00;en;1683
1399;fermentum gravida putent deseruisse feugiat iudicabit sententiae;2017-08-08 12:00:00;en;8686
1400;natoque pertinax graecis utamur tritani constituto elaboraret;2017-08-08 12:00:00;en;1740
1401;invenire hendrerit vero mattis duis sed pulvinar;2017-08-08 12:00:00;en;8238
1402;conceptam voluptaria sollicitudin adolescens pretium enim penatibus;2017-08-08 12:00:00;en;8375
1403;interdum pertinax iudicabit nostra tale eam risus;2017-08-08 12:00:00;en;7034
1404;cetero consectetur reprehendunt necessitatibus dictas ancillae lobortis;2017-08-08 12:00:00;en;6909
1405;dis aliquid habemus veri consequat elementum taciti;2017-08-08 12:00:00;en;6381
1406;definitiones convallis gubergren dolores hac voluptaria conceptam;2017-08-08 12:00:00;en;8742
1407;deserunt iusto tibique felis sanctus habeo pulvinar;2017-08-08 12:00:00;en;3405
1408;equidem alia rutrum contentiones tempus petentium consectetuer;2017-08-08 12:00:00;en;7765
1409;feugiat fugit parturient dolores deseruisse sociis splendide;2017-08-08 12:00:00;en;5548
1410;sanctus postulant mediocrem platonem dicta duis cursus;2017-08-08 12:00:00;en;1476
1411;vitae postea quaerendum impetus turpis vel cras;2017-08-08 12:00:00;en;5742
1412;convenire maiorum aliquip brute arcu elitr assueverit;2017-08-08 12:00:00;en;8014
1413;adhuc urbanitas orci litora augue adolescens semper;2017-08-08 12:00:00;en;5923
1414;ius conceptam vocent habitasse error mentitum expetendis;2017-08-08 12:00:00;en;2941
1415;in iuvaret definiebas corrumpit eloquentiam dolorem instructior;2017-08-08 12:00:00;en;6707
1416;lacus vel nulla tamquam inimicus quaestio dico;2017-08-08 12:00:00;en;2413
1417;porta posse agam patrioque pertinacia nullam verterem;2017-08-08 12:00:00;en;8535
1418;ad populo natum atomorum possit nihil at;2017-08-08 12:00:00;en;6489
1419;sodales prompta iuvaret consul molestie ei nisl;2017-08-08 12:00:00;en;889
1420;pericula dicam ex lobortis viris evertitur rhoncus;2017-08-08 12:00:00;en;6078
1421;eum bibendum vulputate ridens sollicitudin leo cu;2017-08-08 12:00:00;en;5106
1422;suavitate maluisset animal vituperata mazim fugit nostra;2017-08-08 12:00:00;en;8430
1423;delicata adversarium dicunt reprehendunt proin alia ante;2017-08-08 12:00:00;en;5307
1424;gubergren cubilia sale dignissim sanctus tibique maiorum;2017-08-08 12:00:00;en;4365
1425;maximus ceteros tibique solet senectus suas nam;2017-08-08 12:00:00;en;1832
1426;tritani sed principes recteque condimentum evertitur vehicula;2017-08-08 12:00:00;en;8376
1427;mnesarchum fabulas adolescens aliquet posse a meliore;2017-08-08 12:00:00;en;1450
1428;delenit nascetur inceptos reque aliquam labores antiopam;2017-08-08 12:00:00;en;1477
1429;tempus varius consectetur montes habeo ceteros alterum;2017-08-08 12:00:00;en;5992
1430;dolore praesent periculis quisque nulla etiam quisque;2017-08-08 12:00:00;en;8877
1431;natum ad neque appareat consetetur purus atqui;2017-08-08 12:00:00;en;2351
1432;pretium placerat aliquid mnesarchum causae detracto causae;2017-08-08 12:00:00;en;601
1433;reprehendunt habemus sale affert omittam nisi veritus;2017-08-08 12:00:00;en;2316
1434;fugit vituperata omittantur phasellus reprehendunt appetere nisi;2017-08-08 12:00:00;en;7442
1435;vivamus sanctus duo veritus ponderum pulvinar oratio;2017-08-08 12:00:00;en;420
1436;augue neglegentur detracto mauris corrumpit regione alterum;2017-08-08 12:00:00;en;2895
1437;suavitate offendit etiam indoctum qualisque mnesarchum solum;2017-08-08 12:00:00;en;4749
1438;melius prodesset vivendo justo torquent postea interdum;2017-08-08 12:00:00;en;9191
1439;lobortis cu aenean postulant duis pretium alienum;2017-08-08 12:00:00;en;6391
1440;proin facilisis adversarium proin tale solum deserunt;2017-08-08 12:00:00;en;5425
1441;legere vidisse praesent ignota convenire sollicitudin elementum;2017-08-08 12:00:00;en;2679
1442;quem at lorem quaeque cras cum ac;2017-08-08 12:00:00;en;2983
1443;tempus phasellus metus indoctum sollicitudin vestibulum ubique;2017-08-08 12:00:00;en;2402
1444;purus mandamus aliquid vivamus adipiscing brute bibendum;2017-08-08 12:00:00;en;4121
1445;habitasse justo nonumy sodales at porttitor bibendum;2017-08-08 12:00:00;en;5127
1446;nominavi delicata dissentiunt habitasse graeco definitionem constituto;2017-08-08 12:00:00;en;6311
1447;petentium appareat idque sociis esse dictum arcu;2017-08-08 12:00:00;en;2375
1448;sea eros sonet magna mazim vocent consequat;2017-08-08 12:00:00;en;3509
1449;postulant melius ei ipsum idque sententiae dicunt;2017-08-08 12:00:00;en;4829
1450;cubilia putent singulis interpretaris mus penatibus a;2017-08-08 12:00:00;en;5168
1451;ludus tamquam eu quem elitr mucius congue;2017-08-08 12:00:00;en;2984
1452;deterruisset oporteat tempor natoque morbi commune elitr;2017-08-08 12:00:00;en;8566
1453;tale possim fabellas disputationi ex semper aenean;2017-08-08 12:00:00;en;1668
1454;maluisset mentitum cetero malesuada elementum iriure ipsum;2017-08-08 12:00:00;en;3382
1455;moderatius latine periculis eos aptent dui simul;2017-08-08 12:00:00;en;4940
1456;eu aliquid tempus scripserit scripserit sapientem mazim;2017-08-08 12:00:00;en;6323
1457;eum brute ultrices netus ludus ultrices dapibus;2017-08-08 12:00:00;en;2030
1458;ei ornatus ornatus atomorum constituam periculis dolorem;2017-08-08 12:00:00;en;8487
1459;finibus erat commodo an amet faucibus affert;2017-08-08 12:00:00;en;4581
1460;senserit equidem molestie commune himenaeos sumo instructior;2017-08-08 12:00:00;en;7637
1461;cu maiestatis imperdiet dignissim sodales mea expetendis;2017-08-08 12:00:00;en;1602
1462;bibendum aliquid ut viderer maecenas patrioque hinc;2017-08-08 12:00:00;en;6643
1463;scelerisque ignota litora numquam hinc homero nonumes;2017-08-08 12:00:00;en;9985
1464;tibique amet simul convenire expetendis graeci ipsum;2017-08-08 12:00:00;en;1214
1465;referrentur neglegentur augue ea error placerat conclusionemque;2017-08-08 12:00:00;en;4987
1466;nulla dapibus eos ultricies eos reprehendunt elitr;2017-08-08 12:00:00;en;2062
1467;habeo taciti donec alia elaboraret vulputate dolore;2017-08-08 12:00:00;en;3253
1468;montes velit pellentesque id civibus hendrerit faucibus;2017-08-08 12:00:00;en;5037
1469;movet errem senserit vocent vocent maximus nobis;2017-08-08 12:00:00;en;2348
1470;viverra ancillae duo aliquid detracto esse nisi;2017-08-08 12:00:00;en;5413
1471;ludus condimentum ius invidunt nisl oporteat assueverit;2017-08-08 12:00:00;en;4817
1472;postulant definiebas fringilla quo mi cubilia partiendo;2017-08-08 12:00:00;en;4790
1473;atomorum ornare duis eos evertitur eirmod voluptatibus;2017-08-08 12:00:00;en;4965
1474;habitasse aliquid consul noluisse phasellus cum hac;2017-08-08 12:00:00;en;9132
1475;perpetua per semper similique vocibus quas odio;2017-08-08 12:00:00;en;164
1476;tacimates sanctus aenean facilis suscipit lobortis platea;2017-08-08 12:00:00;en;1776
1477;interesset decore similique reque scelerisque laoreet mollis;2017-08-08 12:00:00;en;3235
1478;dico tempus fabellas veniam vitae ei per;2017-08-08 12:00:00;en;3279
1479;docendi posidonium maecenas electram vix his ludus;2017-08-08 12:00:00;en;3020
1480;ancillae menandri elit vidisse tation principes graeci;2017-08-08 12:00:00;en;4507
1481;reprehendunt nobis mus vitae postea quem erroribus;2017-08-08 12:00:00;en;4612
1482;ridens efficiantur in neglegentur rhoncus nunc ligula;2017-08-08 12:00:00;en;593
1483;posse option adolescens error erat at omnesque;2017-08-08 12:00:00;en;5335
1484;commodo dico metus dapibus ullamcorper vulputate vituperatoribus;2017-08-08 12:00:00;en;6314
1485;veniam definitionem petentium fabellas porta atomorum corrumpit;2017-08-08 12:00:00;en;8201
1486;principes cras viris debet mnesarchum sapientem delectus;2017-08-08 12:00:00;en;8019
1487;gravida ignota nec aliquip libris an dolorum;2017-08-08 12:00:00;en;416
1488;ridiculus mus malorum oporteat amet regione hinc;2017-08-08 12:00:00;en;6084
1489;porro solet dolorem facilis nisi tale omittam;2017-08-08 12:00:00;en;5427
1490;malesuada potenti cursus tristique erat causae eam;2017-08-08 12:00:00;en;7833
1491;pro curae cubilia platea feugait movet curabitur;2017-08-08 12:00:00;en;8542
1492;patrioque libris quot brute adipiscing vocent quidam;2017-08-08 12:00:00;en;2902
1493;mutat tantas eruditi his oratio error vitae;2017-08-08 12:00:00;en;1522
1494;tellus comprehensam altera tempus deserunt ornatus purus;2017-08-08 12:00:00;en;9296
1495;eius comprehensam eu natum dignissim dicat aliquid;2017-08-08 12:00:00;en;1297
1496;usu euismod mazim viverra efficiantur pro constituam;2017-08-08 12:00:00;en;573
1497;contentiones consectetuer adipiscing impetus antiopam voluptatum explicari;2017-08-08 12:00:00;en;5929
1498;saepe ignota nibh viverra tempor repudiandae sanctus;2017-08-08 12:00:00;en;149
1499;facilisi vis habemus primis praesent veniam possim;2017-08-08 12:00:00;en;2277
1500;adversarium hinc ferri feugait etiam atomorum vehicula;2017-08-08 12:00:00;en;7477
1501;massa quidam feugait commodo luptatum causae melius;2017-08-08 12:00:00;en;1012
1502;epicurei patrioque vis feugait eum referrentur porro;2017-08-08 12:00:00;en;2050
1503;detraxit urbanitas mi quaerendum netus ante vituperata;2017-08-08 12:00:00;en;5347
1504;quaestio varius reformidans salutatus dico has sollicitudin;2017-08-08 12:00:00;en;9383
1505;moderatius voluptatibus dicat lacinia te esse possim;2017-08-08 12:00:00;en;7421
1506;idque verear lectus reformidans imperdiet nostra imperdiet;2017-08-08 12:00:00;en;5905
1507;evertitur eirmod nominavi quam duis fugit torquent;2017-08-08 12:00:00;en;2737
1508;sententiae mandamus dis delicata eum dolor efficiantur;2017-08-08 12:00:00;en;5432
1509;eam omnesque lacus populo metus quo varius;2017-08-08 12:00:00;en;3667
1510;legere felis faucibus adipiscing eros dicant tale;2017-08-08 12:00:00;en;4413
1511;omittantur et commune fuisset mauris suscipit eros;2017-08-08 12:00:00;en;542
1512;vel offendit ponderum mentitum postea graeco malorum;2017-08-08 12:00:00;en;2889
1513;interesset eius quidam convallis pretium esse consetetur;2017-08-08 12:00:00;en;7186
1514;ad intellegat invidunt dictumst idque voluptaria definitiones;2017-08-08 12:00:00;en;5265
1515;fugit alterum magna civibus invidunt autem te;2017-08-08 12:00:00;en;3917
1516;senserit maiorum eloquentiam singulis varius adipisci te;2017-08-08 12:00:00;en;9034
1517;verterem nostra dico eirmod quam simul magna;2017-08-08 12:00:00;en;5119
1518;possit at interdum congue quaeque aliquip petentium;2017-08-08 12:00:00;en;7216
1519;dictas felis tincidunt postulant fusce dicit platea;2017-08-08 12:00:00;en;8035
1520;mi nulla amet deseruisse mazim sollicitudin interesset;2017-08-08 12:00:00;en;3413
1521;eum inimicus tota dolores aptent possit vulputate;2017-08-08 12:00:00;en;4632
1522;salutatus consectetuer massa constituam cu eloquentiam rutrum;2017-08-08 12:00:00;en;9435
1523;cum montes ancillae has lacus vitae euripidis;2017-08-08 12:00:00;en;2685
1524;ligula nibh principes liber tota turpis conceptam;2017-08-08 12:00:00;en;7045
1525;conclusionemque magnis rutrum dictumst ne luctus sodales;2017-08-08 12:00:00;en;5333
1526;odio class detracto et quaestio aptent quot;2017-08-08 12:00:00;en;4283
1527;fermentum elaboraret consul maluisset discere at mentitum;2017-08-08 12:00:00;en;8468
1528;taciti ridens viris fames electram cursus vehicula;2017-08-08 12:00:00;en;456
1529;his eloquentiam saepe imperdiet mucius antiopam mediocrem;2017-08-08 12:00:00;en;2688
1530;bibendum molestie an solet blandit pri blandit;2017-08-08 12:00:00;en;147
1531;magna sagittis massa venenatis audire singulis prodesset;2017-08-08 12:00:00;en;5290
1532;proin sagittis sed contentiones finibus suspendisse meliore;2017-08-08 12:00:00;en;3510
1533;phasellus pertinax malesuada adipisci consetetur neglegentur dis;2017-08-08 12:00:00;en;1694
1534;legere dolor pri iusto fusce voluptaria maecenas;2017-08-08 12:00:00;en;4265
1535;option per fabellas donec verear odio quod;2017-08-08 12:00:00;en;1259
1536;detraxit gravida vehicula efficitur ei nostrum disputationi;2017-08-08 12:00:00;en;1793
1537;dolores disputationi numquam tantas necessitatibus nisl sapien;2017-08-08 12:00:00;en;5030
1538;latine montes dolorum interdum auctor ridens wisi;2017-08-08 12:00:00;en;4742
1539;pertinacia condimentum urna docendi per periculis dictum;2017-08-08 12:00:00;en;8994
1540;ligula impetus vero sit natoque fames voluptatum;2017-08-08 12:00:00;en;5692
1541;dictas quisque gubergren platonem torquent omittantur habitasse;2017-08-08 12:00:00;en;9458
1542;consetetur reprehendunt graeco antiopam sed conclusionemque tation;2017-08-08 12:00:00;en;4613
1543;conceptam mediocrem torquent ancillae viderer cetero mediocritatem;2017-08-08 12:00:00;en;2094
1544;dissentiunt vehicula fames corrumpit reprimique vituperatoribus congue;2017-08-08 12:00:00;en;9711
1545;dicunt necessitatibus autem quidam te fringilla suscipit;2017-08-08 12:00:00;en;6003
1546;ei repudiare quaerendum bibendum facilis porttitor ocurreret;2017-08-08 12:00:00;en;8156
1547;varius debet persequeris has hinc corrumpit detraxit;2017-08-08 12:00:00;en;7208
1548;debet cetero graeci ludus dolore maecenas nibh;2017-08-08 12:00:00;en;6606
1549;affert appareat pertinacia veritus debet solet nibh;2017-08-08 12:00:00;en;287
1550;posse sapientem autem fugit sit in tritani;2017-08-08 12:00:00;en;5537
1551;porro nascetur cubilia duo nunc condimentum delenit;2017-08-08 12:00:00;en;3681
1552;felis adversarium lacus malorum persecuti explicari meliore;2017-08-08 12:00:00;en;495
1553;vivamus primis rhoncus cubilia expetendis mediocrem vivamus;2017-08-08 12:00:00;en;8392
1554;diam similique nunc ancillae aliquet ligula integer;2017-08-08 12:00:00;en;1488
1555;volutpat no egestas lacinia definiebas erat elitr;2017-08-08 12:00:00;en;544
1556;adhuc iaculis hac nisi tempor risus nominavi;2017-08-08 12:00:00;en;119
1557;diam esse percipit fermentum pericula ceteros vulputate;2017-08-08 12:00:00;en;2104
1558;appareat aeque placerat verterem intellegat massa vim;2017-08-08 12:00:00;en;2047
1559;inimicus his electram viverra sanctus alterum vel;2017-08-08 12:00:00;en;1598
1560;montes sagittis phasellus tortor inani mauris molestiae;2017-08-08 12:00:00;en;9566
1561;hac vel nonumy feugiat veri libris laudem;2017-08-08 12:00:00;en;7127
1562;eum mnesarchum mandamus duis eam molestie inani;2017-08-08 12:00:00;en;6329
1563;voluptatibus netus praesent eget leo te commune;2017-08-08 12:00:00;en;5591
1564;ornare solum urna habeo utamur natum ponderum;2017-08-08 12:00:00;en;2867
1565;augue referrentur convallis quaerendum utroque civibus ultricies;2017-08-08 12:00:00;en;6724
1566;definitiones alia malorum nobis mea risus atqui;2017-08-08 12:00:00;en;3478
1567;vestibulum ullamcorper perpetua ultricies lacinia audire definitiones;2017-08-08 12:00:00;en;3378
1568;sapien dis hendrerit tation aliquip omnesque ne;2017-08-08 12:00:00;en;8384
